COLL_STOP,XE-131M,XE-133M,XE-133,XE-135,,
29/04/2008 19:15,0.041129749,-0.01306254,0.260030519,0.186273293,,
30/04/2008 07:15,0.025657206,-0.02370439,0.177312207,0.173706261,,
30/04/2008 19:15,0.048994386,0.029647746,0.116694926,-1.305171611,,
03/05/2008 19:12,0.058490106,0.036535431,0.246883925,0.928091759,,
04/05/2008 07:12,0.032499463,0.020630128,0.729306927,0.000991633,,
04/05/2008 19:12,-0.019695094,-0.030724724,-0.007551066,0.136423764,,
05/05/2008 07:12,0.020504831,0.018651718,0.147620042,0.035855193,,
05/05/2008 19:12,0.055349264,-0.013638669,0.196105473,0.280446004,,
06/05/2008 07:12,0.081399002,0.018539471,1.112597761,0.028010541,,
06/05/2008 19:12,0.017602236,0.041502104,0.294134707,0.140380248,,
07/05/2008 07:12,0.020819706,-0.02367952,0.25438738,0.067156561,,
07/05/2008 19:12,0.011508816,-0.004136147,0.111772676,0.0323655,,
08/05/2008 07:12,0.069279686,0.029991308,0.052143042,0.076213457,,
08/05/2008 19:12,0.011755136,-0.007898051,-0.047784884,-0.049573295,,
09/05/2008 07:12,0.040992237,-0.00871498,-0.006653641,-0.097394455,,
09/05/2008 19:12,0.032497834,-0.000382392,0.111851343,-0.039993886,,
10/05/2008 07:12,0.076125948,0.00841372,0.029262949,-0.185137985,,
10/05/2008 19:12,0.003537539,0.000134907,0.173698043,0.110986512,,
11/05/2008 07:12,0.016810255,-0.026117661,0.154172235,0.125830514,,
11/05/2008 19:12,0.021476375,-0.033925415,0.132325953,0.142017774,,
12/05/2008 07:12,0.121812789,0.025428135,0.127959648,0.164488971,,
12/05/2008 19:12,0.086372227,0.019526642,0.12259861,0.175860718,,
13/05/2008 07:12,0.081241278,-0.006607855,0.216711231,0.044803804,,
13/05/2008 19:12,0.044690609,0.003980266,0.155836617,-0.114321166,,
14/05/2008 07:12,0.050337588,-0.035062417,0.025333871,-0.147719395,,
14/05/2008 19:12,0.028325731,0.049073994,0.176467019,0.159338059,,
15/05/2008 07:12,0.062463799,0.021829615,0.109702357,-0.227321241,,
15/05/2008 19:12,0.011014789,0.015251623,0.163619512,-0.126049969,,
16/05/2008 07:12,0.010424682,-0.017889948,0.195880988,0.134938993,,
16/05/2008 19:12,-0.022189969,-0.025922011,0.155733639,-0.027734759,,
17/05/2008 07:12,0.001926845,0.020146387,0.025126706,0.056131807,,
17/05/2008 19:12,-0.020848343,-0.012682169,0.123876606,0.016642994,,
18/05/2008 07:12,0.009452617,-0.048109751,0.0902043,0.05667643,,
18/05/2008 19:12,0.028410502,0.006913232,0.057539504,0.072484038,,
19/05/2008 07:12,0.023998664,0.012414359,0.066526904,0.125413394,,
19/05/2008 19:12,0.023124907,0.009836577,0.097071903,0.118602058,,
20/05/2008 07:12,0.035203918,0.019479422,0.069647216,-0.210660379,,
20/05/2008 19:12,0.132056014,-0.028519809,0.017259891,-0.089222652,,
22/05/2008 07:18,-0.003191915,-0.040997459,0.254823563,0.179655891,,
23/05/2008 07:18,0.349326024,-0.016849235,0.30599871,-0.272796765,,
23/05/2008 19:18,-0.002575204,0.034774381,0.054259091,0.246977156,,
24/05/2008 07:18,0.042778549,-0.009470681,0.061967669,-0.125588883,,
24/05/2008 19:18,0.016305345,0.017536709,0.065355297,0.13995536,,
25/05/2008 19:18,0.031963822,0.015292179,0.284038796,-0.285298021,,
26/05/2008 07:18,0.024305321,-0.006557428,0.088678181,0.21349117,,
26/05/2008 19:18,0.032522578,0.004006918,0.06631219,0.131572379,,
27/05/2008 07:18,0.044709165,-0.004942436,0.071312467,0.083293655,,
27/05/2008 19:18,0.009893643,0.003167765,0.054897365,-0.157559835,,
28/05/2008 07:18,-0.025338425,-0.002610105,-0.006143641,-0.008255681,,
28/05/2008 19:18,0.049883506,0.033666318,0.023201925,0.11624732,,
29/05/2008 07:18,0.007137724,0.02846403,0.100132338,0.051674659,,
29/05/2008 19:18,0.025509759,-0.053240396,0.127756518,-0.005380551,,
30/05/2008 07:18,0.024498274,0.00347332,0.169965832,0.146825244,,
30/05/2008 19:18,0.043451184,-0.025557555,0.102042778,0.080082814,,
31/05/2008 07:18,0.074796731,0.030085937,0.036950993,0.04250008,,
31/05/2008 19:18,-0.042115347,0.016773624,1.121363591,-0.035990054,,
01/06/2008 07:18,0.061037312,0.010768225,1.014056857,-0.081061172,,
01/06/2008 19:18,0.007097417,0.021718255,0.15628094,-0.013971492,,
02/06/2008 07:18,0.204470081,0.015621928,0.251851509,-0.191782666,,
02/06/2008 19:18,0.080900374,0.005394494,0.048315973,0.039896369,,
03/06/2008 07:18,0.12631337,0.020387962,0.150772726,-0.054745657,,
03/06/2008 19:18,0.001680879,-0.019370412,0.312334623,-0.086633073,,
04/06/2008 07:18,0.056249555,-0.043266448,0.515655801,0.306647601,,
04/06/2008 19:18,-0.005164853,-0.042493533,0.203069783,-0.024857632,,
05/06/2008 07:18,0.105725712,0.060732643,0.120324662,-0.253852341,,
05/06/2008 19:18,0.042707959,0.027596512,0.060863718,-0.048597897,,
06/06/2008 07:18,0.006894642,-0.021214818,0.147813961,-0.072214843,,
06/06/2008 19:18,-0.01326096,-0.028632437,0.049074067,0.1084968,,
07/06/2008 07:18,0.013319737,0.031493751,0.071984522,0.102277137,,
07/06/2008 19:18,0.026782054,-0.007803308,-0.011795309,-0.02750102,,
08/06/2008 07:18,0.029890848,-0.010571719,-0.004823992,0.003521281,,
08/06/2008 19:18,-0.008185588,-0.032278424,0.047668164,0.273030807,,
09/06/2008 07:18,-0.022312262,0.004582201,0.002437042,0.227796226,,
09/06/2008 19:18,-0.000611874,0.005337794,0.027318352,0.165645027,,
10/06/2008 07:18,0.03308029,0.021068391,0.030780056,-0.388182413,,
10/06/2008 19:18,0.014129672,-0.007658295,0.068152752,0.256364635,,
11/06/2008 07:18,0.001984214,-0.002792646,0.011476964,-0.035351211,,
11/06/2008 19:18,0.003428953,-0.010263177,0.016465129,0.1127251,,
12/06/2008 07:18,0.029840248,0.028847408,0.021613513,-0.224833121,,
12/06/2008 19:18,0.086229953,-0.005914827,0.064965696,-0.031328108,,
13/06/2008 07:18,0.024248344,0.017448289,-0.008047861,-0.346410492,,
13/06/2008 19:18,-0.003528875,-0.022683289,0.009012768,0.165807385,,
14/06/2008 07:18,0.008843123,0.006557671,0.031812632,0.141290651,,
14/06/2008 19:18,-0.03926991,-0.005438816,0.015474608,0.063982097,,
15/06/2008 07:18,0.011087849,0.026800062,-0.013188583,-0.027184965,,
15/06/2008 19:18,0.010732895,0.051019005,-0.035370638,0.069245977,,
16/06/2008 07:18,0.034722104,0.00969017,0.050969108,0.267035557,,
16/06/2008 19:18,0.03690671,0.005596669,0.068272773,0.265769369,,
17/06/2008 07:18,0.039460687,-0.003694155,0.066948736,-0.071386592,,
17/06/2008 19:18,-0.009728734,0.004016462,0.085479254,-0.059523202,,
18/06/2008 07:18,0.016449384,0.004236606,0.01757641,-0.04971374,,
18/06/2008 19:18,0.022484329,-0.009850588,0.02446251,0.037102061,,
19/06/2008 07:18,0.013737038,0.02112987,0.058144794,-0.100182406,,
19/06/2008 19:18,-0.035002763,-5.44987E-05,0.042316544,0.201996183,,
20/06/2008 07:18,-0.002869579,-0.002710459,-0.043315218,-0.168026225,,
20/06/2008 19:18,0.01126258,0.005804561,-0.015354458,0.138012697,,
21/06/2008 07:18,-0.001552201,-0.017286178,-0.003335662,-0.063889078,,
21/06/2008 19:18,-0.004030556,0.039036277,-0.016695696,0.172422932,,
22/06/2008 07:18,-0.004559635,0.012000119,0.038129601,0.037127607,,
22/06/2008 19:18,-0.017381188,-0.003461989,0.039888898,0.133168788,,
23/06/2008 07:18,0.027064943,0.000453453,0.057564566,0.022139451,,
23/06/2008 19:18,0.041534294,0.028259594,0.061850606,-0.020681649,,
24/06/2008 07:18,0.16839642,-0.027950096,0.240186716,-0.075929129,,
24/06/2008 19:18,0.015412051,-0.010443822,0.046075212,0.128548896,,
25/06/2008 07:18,0.028877067,0.026219313,0.073346464,-0.059808814,,
25/06/2008 19:18,0.02758657,0.031750181,0.01955453,0.164895194,,
26/06/2008 07:18,0.023442372,0.001259783,0.107804247,-0.190246566,,
26/06/2008 19:18,0.002164202,-0.017288108,0.129535152,0.093911842,,
27/06/2008 07:18,0.028927933,0.023170874,0.055090542,-0.003522741,,
27/06/2008 19:18,-0.005380047,0.034751862,-0.002298141,-0.105623379,,
28/06/2008 07:18,0.075447618,0.010736348,-0.014158561,-0.142385433,,
28/06/2008 19:18,0.023477669,0.024427166,0.098506371,-0.021163265,,
29/06/2008 07:18,0.010323957,0.006534611,0.110913717,-0.110081573,,
29/06/2008 19:18,-0.010752157,0.047549885,0.058228049,0.199470029,,
30/06/2008 07:18,0.0404521,-0.012636043,-0.018104193,-0.008615252,,
30/06/2008 19:18,0.039251764,-0.001513922,0.059017995,-0.231060986,,
01/07/2008 07:18,0.010760756,-0.016763393,0.020469786,-0.070029427,,
01/07/2008 19:18,0.039998252,-0.020869678,-0.006901168,0.062510409,,
02/07/2008 07:18,0.048740786,-0.014559282,0.000346613,-0.196461761,,
02/07/2008 19:18,0.024910711,-0.00410773,-0.000117977,-0.052124017,,
04/07/2008 08:49,0.020219095,-0.009271595,-0.011516753,0.000801551,,
06/07/2008 20:49,0.038934428,-0.02234473,0.016859787,0.031130491,,
07/07/2008 08:49,0.22839375,-0.001550279,0.071946222,-0.026692406,,
07/07/2008 20:49,0.14629605,-0.011437414,-0.010354522,0.163075299,,
08/07/2008 08:49,0.010704433,-0.025871141,0.067922749,0.131535588,,
08/07/2008 20:49,0.005099704,0.008003446,0.093492774,0.180800571,,
09/07/2008 08:49,0.033268726,0.018555458,0.106984606,0.160370797,,
09/07/2008 20:49,0.038355272,-0.017642937,0.043025576,0.052508428,,
10/07/2008 08:49,0.018496137,0.004544985,0.01637117,-0.283911856,,
13/07/2008 20:49,0.061738361,-0.123905704,0.230071505,-0.278410398,,
14/07/2008 20:52,0.014318646,-0.024899045,0.048860395,-0.353638559,,
15/07/2008 08:52,0.05705854,-0.01252643,0.038100589,0.247011801,,
16/07/2008 08:52,0.081957678,0.026112228,0.118789505,0.001588608,,
16/07/2008 20:52,0.045587174,0.017763565,0.009305117,-0.200051761,,
18/07/2008 08:53,0.019764073,-0.011510855,0.03084099,0.267277942,,
18/07/2008 20:53,0.044218636,-0.008242404,0.022093738,-0.005821648,,
19/07/2008 08:53,0.043646018,0.004597774,0.057897187,0.200530064,,
19/07/2008 20:53,0.005567931,-0.007014668,0.122811505,-0.087857733,,
20/07/2008 08:53,-0.002666593,0.013333546,0.131918223,0.038772223,,
20/07/2008 20:53,-0.005570965,0.008244943,-0.048918934,-0.032395312,,
21/07/2008 08:53,-0.004488849,0.032064408,-0.058398915,-0.152022361,,
21/07/2008 20:53,0.006343993,-0.029656934,0.000885502,-0.129935955,,
22/07/2008 08:53,0.049410747,0.003783014,0.006498852,0.231664909,,
22/07/2008 20:53,-0.006304462,-0.003264403,-0.008469056,-0.192046595,,
23/07/2008 08:53,0.011099245,0.043707001,0.006838678,0.09286823,,
23/07/2008 20:53,-0.005584234,-0.012482883,-0.043313712,0.005012661,,
24/07/2008 08:53,-0.054403463,0.008915716,-0.010407568,0.112333983,,
24/07/2008 20:53,0.008612122,-0.029171683,0.066080948,0.16202336,,
25/07/2008 08:53,-0.06278716,0.006651504,-0.038028924,0.135107594,,
25/07/2008 20:53,0.025694446,-0.020297643,0.00143651,-0.021494509,,
26/07/2008 08:53,0.011790008,-0.029517802,-0.072794138,-0.350481231,,
26/07/2008 20:53,-0.000215144,-0.013325378,-0.011001624,0.23885134,,
27/07/2008 08:53,0.035049968,0.015665067,0.068477721,0.175143894,,
27/07/2008 20:53,0.021564011,-0.020141814,-0.012120869,-0.145672463,,
28/07/2008 08:53,0.059347146,0.021088994,0.076536256,-0.060565756,,
28/07/2008 20:53,0.044817434,0.003151571,0.020002629,0.213560538,,
29/07/2008 08:53,0.007785478,-0.023355099,-0.02532191,0.149977453,,
29/07/2008 20:53,0.040108256,-0.000625968,0.046773598,0.007737496,,
30/07/2008 08:55,-0.001922391,0.021631472,0.052206031,-0.316150649,,
30/07/2008 20:55,-0.062982884,0.016355823,0.067646659,0.339194476,,
01/08/2008 08:56,-0.003309075,0.04715345,0.094875717,0.227188641,,
01/08/2008 20:56,0.047095313,0.011473646,0.045206399,-0.17105195,,
02/08/2008 08:56,0.077860335,0.009661721,0.145021768,0.154123097,,
02/08/2008 20:56,-0.005764269,0.023964657,0.143240572,0.045806227,,
03/08/2008 08:56,0.022968872,0.010963816,0.124490976,0.146898048,,
03/08/2008 20:56,0.028729632,0.022407784,0.042734447,-0.175381099,,
06/08/2008 09:03,0.022168867,-0.003644143,-0.019941655,0.036789402,,
06/08/2008 21:03,0.006142408,-0.052721462,0.045657507,0.019698232,,
07/08/2008 09:03,0.001811071,0.003688812,0.049398698,0.306321572,,
07/08/2008 21:03,0.008655506,-0.018472131,0.000274408,0.171865426,,
08/08/2008 09:03,0.0582203,0.011546653,0.027267455,0.136314081,,
08/08/2008 21:03,0.077969691,0.002950934,0.126631789,0.015798113,,
09/08/2008 09:03,0.082236004,-0.013673723,0.082658033,-1.98601E-05,,
09/08/2008 21:03,0.020498717,0.042577358,0.044566559,0.074205636,,
10/08/2008 09:03,0.049338708,0.004594711,0.060232443,-0.179048907,,
10/08/2008 21:03,0.04820527,0.011158675,0.149853761,0.143765439,,
11/08/2008 09:03,0.011936249,0.019519421,0.058407984,0.122630978,,
11/08/2008 21:03,0.039130166,0.023687659,0.09718116,0.130090431,,
12/08/2008 09:03,0.010226726,0.032907097,0.238188011,-0.08969157,,
12/08/2008 21:03,-0.018139785,0.000451766,0.087391879,0.119944441,,
13/08/2008 09:03,0.006736731,-0.014334576,0.042856965,-0.014187126,,
13/08/2008 21:03,-0.013276936,7.03147E-05,-0.021863246,0.188985323,,
14/08/2008 09:03,0.024606796,-0.010274014,0.026554643,0.041824544,,
14/08/2008 21:03,0.055353726,-0.03484428,-0.055378066,0.287648921,,
15/08/2008 09:03,-0.00471687,-0.000368802,-0.047509518,0.130475988,,
15/08/2008 21:03,0.030353778,0.022328766,0.085875309,-0.069716747,,
16/08/2008 09:03,-0.018147078,0.023148748,-0.039878135,-0.079818423,,
16/08/2008 21:03,0.044287115,0.025579414,0.033164204,0.226054905,,
17/08/2008 09:03,-0.002217902,-0.008400965,0.01868092,-0.11361037,,
17/08/2008 21:03,-0.010133024,-0.003624619,-0.033911349,-0.038764926,,
18/08/2008 09:03,0.027456598,-0.000769172,0.077613807,0.156582459,,
18/08/2008 21:03,0.01506185,-0.043885376,0.0863538,0.085214643,,
19/08/2008 09:03,0.012899627,-0.036891012,0.132729771,-0.040203612,,
19/08/2008 21:03,-0.005465694,0.008223704,0.005809993,0.259028487,,
20/08/2008 09:03,0.031116352,0.013986219,0.054003148,0.251558758,,
20/08/2008 21:03,0.032532329,0.013930241,0.027078109,-0.031769374,,
21/08/2008 09:03,0.061237583,-0.024903709,-0.041734313,-0.105267131,,
21/08/2008 21:03,0.047305384,-0.019734763,0.020435285,0.109903426,,
22/08/2008 09:03,-0.033476252,0.002984451,0.108733144,0.043096348,,
22/08/2008 21:03,-0.001519519,-0.007849387,0.028437224,0.034036165,,
23/08/2008 09:03,0.002498176,0.026781809,0.034797577,-0.034882931,,
23/08/2008 21:03,0.002481151,-0.024426391,0.089977735,-0.18620554,,
24/08/2008 09:03,0.004867353,0.032180703,0.048330081,0.233883094,,
24/08/2008 21:03,0.004153761,0.009569621,0.056676809,0.283231035,,
25/08/2008 09:03,0.026852908,0.034304242,0.036309205,-0.063997323,,
25/08/2008 21:03,0.018215918,-0.002221201,0.02274034,0.385923589,,
26/08/2008 09:03,0.029572847,-0.012884306,0.012470899,-0.061801386,,
26/08/2008 21:03,-0.005101855,-0.015519908,0.017567593,-0.060685581,,
27/08/2008 09:03,-0.022025106,0.010036232,0.027116287,0.171240946,,
27/08/2008 21:03,0.021221642,0.01879679,0.020398219,0.195586739,,
28/08/2008 09:03,0.012120966,-0.004565114,0.041706702,-0.013894801,,
28/08/2008 21:03,0.004651579,0.004407011,0.044533775,0.142631758,,
29/08/2008 09:03,0.004551905,-0.016108041,0.016492571,0.321073876,,
29/08/2008 21:03,0.033022097,-0.002618457,-0.011780969,0.13248602,,
30/08/2008 09:03,0.001667418,-0.02351442,-0.017562495,-0.004152473,,
30/08/2008 21:03,-0.032020668,0.006243792,-0.027802603,0.078778339,,
31/08/2008 09:06,-0.006977116,-0.01278783,0.031415923,0.236785121,,
31/08/2008 21:06,0.028676317,0.010629886,-0.083562617,-0.163181941,,
01/09/2008 09:06,0.018037706,-0.017084949,0.018734301,-0.110756653,,
01/09/2008 21:06,0.13118804,0.000750733,0.018953654,0.104832186,,
02/09/2008 09:06,0.290224517,-0.052843342,0.075933593,0.133322966,,
02/09/2008 21:06,0.064637095,-0.009738828,-0.028306703,-0.112709171,,
03/09/2008 09:06,-0.004809982,0.010472179,0.013959854,-0.122057908,,
03/09/2008 21:06,0.003247617,-0.036497845,-0.060720591,0.024142203,,
04/09/2008 09:06,0.049047441,0.010453662,0.042116806,-0.204721189,,
04/09/2008 21:06,0.088266984,0.003731545,0.034148048,0.008157301,,
05/09/2008 09:06,0.018430923,0.035817849,0.004108183,0.276948003,,
07/09/2008 21:06,0.064971345,0.040712906,0.077115077,0.13039851,,
08/09/2008 09:06,0.007881679,-0.007116674,0.049883404,0.135322023,,
08/09/2008 21:06,0.073138365,0.026924581,0.034186385,-0.128914472,,
09/09/2008 09:06,0.014183202,-0.064418628,0.20456995,0.147498057,,
09/09/2008 21:06,0.056850914,-0.019723858,0.048019137,0.234413181,,
10/09/2008 09:06,0.046090121,0.030293113,0.072389476,-0.180003612,,
10/09/2008 21:06,0.108420244,0.001373228,0.017855971,0.032245707,,
17/09/2008 21:04,0.251846525,0.038586768,0.050313116,0.030789445,,
18/09/2008 09:04,0.054308317,-0.024804945,0.165639353,0.113564296,,
18/09/2008 21:04,0.048092297,-0.014271855,0.091474404,0.025137461,,
19/09/2008 09:04,0.057353901,-0.008049842,-0.032705122,0.012721849,,
19/09/2008 21:04,0.051779262,0.011300045,0.041829603,0.086953353,,
20/09/2008 09:04,0.113609304,0.001232421,1.544284451,0.048530368,,
20/09/2008 21:04,0.012190924,-0.013671508,0.050322172,-0.109740849,,
21/09/2008 09:04,-0.081122521,-0.062841522,0.097666161,0.183976924,,
21/09/2008 21:04,0.065143649,-0.023285801,0.009526472,0.03148397,,
22/09/2008 09:04,-0.021894919,-0.02770758,0.165268431,0.110840507,,
22/09/2008 21:04,0.000187563,0.038603655,0.07452361,0.004748331,,
23/09/2008 09:04,0.028054442,0.039417224,0.044323292,-0.050218168,,
23/09/2008 21:04,0.011649183,-0.010068447,0.024381413,0.116968261,,
24/09/2008 09:04,0.059253284,0.013137126,0.070258922,-0.047841979,,
24/09/2008 21:04,0.057197601,-0.04119506,0.103656622,0.077464907,,
25/09/2008 09:04,0.024119704,0.019144397,0.065323902,-0.267132372,,
25/09/2008 21:04,0.014184838,-0.006339733,0.036327289,0.015357709,,
26/09/2008 09:04,0.157826999,0.00601836,0.051625264,0.169758136,,
26/09/2008 21:04,0.070137111,0.006587932,0.029069363,-0.172878393,,
27/09/2008 09:04,0.003812567,-0.009732668,0.120036784,0.163022667,,
27/09/2008 21:04,0.05753399,0.007303631,0.067439397,0.03033282,,
28/09/2008 09:04,0.01132794,-0.012556513,0.304698821,0.065554418,,
28/09/2008 21:04,0.038847804,0.022129018,0.320989715,-0.064672333,,
29/09/2008 09:04,0.004295276,-0.019981665,0.549178124,-0.127797957,,
29/09/2008 21:04,0.047816942,-0.111406968,0.504562236,-0.002572079,,
30/09/2008 09:04,-0.001763014,-0.017086267,0.78604364,0.048417578,,
30/09/2008 21:04,0.049862787,-0.004206159,0.596762977,0.039299256,,
01/10/2008 09:04,0.097051741,0.031043447,0.606178515,-0.272410182,,
01/10/2008 21:04,-0.013605399,-0.05290367,0.296874209,0.07349163,,
02/10/2008 09:04,0.012270405,-0.010192818,0.421680306,-0.181082651,,
02/10/2008 21:04,0.041513396,0.054462689,0.330152184,0.021911156,,
03/10/2008 09:04,0.074662197,0.000796408,0.405479618,-0.060415268,,
03/10/2008 21:04,0.009387467,-0.077568252,0.202006322,0.117374015,,
04/10/2008 09:04,0.033666394,0.000744659,0.234652097,-0.079281366,,
04/10/2008 21:04,-0.013398054,-0.035533707,0.113971172,0.407672757,,
05/10/2008 09:04,0.073459769,-0.023335191,0.101345667,0.104070033,,
05/10/2008 21:04,0.19574283,0.039744874,0.224135636,-0.151616678,,
06/10/2008 09:04,-0.02979724,-0.012452378,0.199225109,0.145752343,,
06/10/2008 21:04,0.035704844,0.019915996,0.148355098,-0.075948636,,
07/10/2008 09:04,-0.014485216,-0.022184111,0.157777345,0.261572385,,
07/10/2008 21:04,0.061770109,-0.013318029,0.061517322,0.00619101,,
08/10/2008 09:04,0.068404603,0.01527606,0.175508237,-0.23055751,,
08/10/2008 21:04,0.14452406,0.023014496,0.113515687,-0.204901956,,
12/10/2008 21:04,0.031466783,0.033322696,0.208566952,0.499005872,,
13/10/2008 09:04,0.08441088,-0.02548049,0.049054448,-0.29830659,,
13/10/2008 21:04,0.02718058,0.056921027,0.11742331,-0.208642345,,
14/10/2008 09:04,0.042390932,0.050748916,0.213823672,-0.393011503,,
14/10/2008 21:04,0.060981724,0.042087964,-0.026636464,-0.073917245,,
15/10/2008 09:04,0.104694977,0.05104353,0.156324494,0.372240265,,
15/10/2008 21:04,0.027480749,-0.027434059,0.179117481,0.224594991,,
16/10/2008 09:04,0.114365487,-0.0651684,0.240629237,0.025438057,,
16/10/2008 21:04,0.008410741,-0.028095389,0.192401938,-0.162642954,,
17/10/2008 09:04,-0.020565616,0.025074995,0.176552569,-0.193340133,,
17/10/2008 21:04,0.097285955,0.012148358,0.164975093,-0.16164263,,
18/10/2008 09:04,0.055784567,-0.027247715,0.132642534,-0.043649551,,
18/10/2008 21:04,0.053765316,-0.019411449,0.167170246,-0.092509029,,
19/10/2008 09:04,0.05128834,0.067276433,0.010144989,-0.125559478,,
19/10/2008 21:04,0.064329362,0.028623834,0.013012681,-0.066125838,,
20/10/2008 09:04,0.045365489,0.060085247,0.159508144,-0.117224968,,
20/10/2008 21:04,0.037376932,0.026624857,-0.005328863,-0.207168113,,
21/10/2008 09:04,0.029361862,0.026889858,0.164201638,0.107760802,,
21/10/2008 21:04,0.017852193,-0.011524876,0.144139588,0.30655154,,
22/10/2008 09:04,-0.001333109,-0.036026275,0.176278067,0.170103693,,
22/10/2008 21:04,0.079995992,0.011588793,0.0800173,-0.280893415,,
23/10/2008 09:04,0.009676364,-0.004927186,0.041961068,-0.190890655,,
23/10/2008 21:04,-0.01895743,0.01968163,0.024935401,-0.109071879,,
24/10/2008 09:04,-0.008614929,0.060750218,0.049967924,-0.16468931,,
24/10/2008 21:04,0.073998004,0.052152463,0.075225503,-0.128926088,,
25/10/2008 09:04,0.062284954,0.008633738,-0.039445357,-0.172654004,,
25/10/2008 21:04,0.014603164,-0.036335813,0.252993803,0.104048903,,
26/10/2008 09:04,0.075424411,-0.003224296,0.142797494,0.07298307,,
26/10/2008 21:04,0.050250291,0.02306704,0.24310849,0.226203635,,
27/10/2008 09:04,0.070532322,0.051648945,-0.017797321,-0.353026636,,
27/10/2008 21:04,0.007247974,0.01213318,0.265031879,0.466900221,,
28/10/2008 09:04,0.060425948,0.074402865,0.06185293,-0.033906898,,
28/10/2008 21:04,0.032902981,-0.000159662,0.262876804,0.361296995,,
29/10/2008 09:04,0.09258177,0.013084662,0.464602581,0.220729173,,
29/10/2008 21:04,0.06093476,0.05765537,0.020506396,0.109596424,,
30/10/2008 09:04,0.094891491,0.003999881,0.189113241,-0.087083562,,
30/10/2008 21:04,0.059728723,0.012065296,0.184196649,-0.00863039,,
31/10/2008 09:04,0.051589862,0.029000541,0.123129545,0.071360499,,
31/10/2008 21:04,0.013827205,-0.010169433,0.282016241,0.101011487,,
01/11/2008 09:04,-0.018888143,-0.056905544,0.12449892,0.004201146,,
01/11/2008 21:04,0.024290493,-0.002127049,0.288280215,-0.032601001,,
02/11/2008 09:04,0.060182084,0.020035995,0.696376292,-0.11861827,,
02/11/2008 21:04,0.010967625,-0.004657798,0.126992339,0.215308362,,
03/11/2008 09:04,0.065590163,-0.026367067,0.118728209,0.127248826,,
03/11/2008 21:04,0.014164715,0.059738493,0.093960387,0.244743134,,
04/11/2008 09:04,0.028621103,-0.046458954,0.113106217,0.047920609,,
04/11/2008 21:04,0.029792834,-0.001135406,0.029692603,0.06685079,,
05/11/2008 09:04,0.060179599,0.028835766,0.040807497,-0.215569102,,
05/11/2008 21:04,0.012196686,0.025419173,0.10540132,-0.255253799,,
06/11/2008 09:04,0.024820435,-0.007514805,0.118273138,-0.105426311,,
06/11/2008 21:04,0.04209414,-0.008671717,0.070732828,-0.022914995,,
07/11/2008 09:04,0.049530271,0.050588493,0.398092766,-0.117787607,,
07/11/2008 21:07,0.064918492,0.016430437,0.092014051,0.179539798,,
08/11/2008 09:07,0.022394682,3.02631E-05,0.068035275,0.223317114,,
08/11/2008 21:07,-0.009378774,-0.024989929,0.197955478,0.08632061,,
09/11/2008 09:07,0.117261545,-0.006269342,0.056630054,0.01738807,,
09/11/2008 21:07,-0.005795089,-0.055887438,0.14030771,-0.044139829,,
10/11/2008 09:07,0.037296461,0.030494454,0.203623892,0.170027904,,
11/11/2008 09:07,0.004784749,-0.016392132,0.146981037,0.17356525,,
11/11/2008 21:07,0.024815806,-0.018003365,0.07841202,0.051630431,,
12/11/2008 09:07,0.077480255,0.011406043,0.086466871,0.069692116,,
13/11/2008 09:07,0.014150943,-0.033308282,0.18331937,0.058909755,,
13/11/2008 21:07,0.077971851,0.023024207,0.110830987,-0.336309353,,
14/11/2008 09:07,0.013448827,-0.048904351,0.189931149,0.060537001,,
14/11/2008 21:07,0.10241838,-0.029427786,0.159164866,0.173314354,,
15/11/2008 09:07,0.044202621,0.004270961,0.164632574,0.065423894,,
15/11/2008 21:07,0.112396894,0.057282203,-0.012347247,0.291647979,,
16/11/2008 09:07,0.077570346,-0.011158373,0.096924164,0.054320101,,
16/11/2008 21:07,0.061359778,-0.005834738,-0.008349676,0.145364396,,
17/11/2008 09:07,0.012541819,-0.038423698,0.261935728,0.091051786,,
17/11/2008 21:07,0.011599717,-0.010404902,-0.012628698,-0.1272662,,
18/11/2008 09:07,0.064417534,-0.000583444,0.076674076,-0.079874418,,
18/11/2008 21:07,0.01361071,0.004885237,0.145939392,0.051633787,,
19/11/2008 09:07,0.067700386,0.057360866,0.159536706,0.05384296,,
19/11/2008 21:07,-0.034181295,-0.052302038,0.30890471,0.179469027,,
20/11/2008 09:07,-0.005718299,0.035862141,0.443380166,0.131769927,,
20/11/2008 21:07,0.062568328,-0.003973185,0.179168347,-0.016925139,,
21/11/2008 09:07,0.076322557,-0.010881303,0.252270206,0.212136606,,
21/11/2008 21:07,0.312663651,-0.027904265,0.258821267,-0.06088146,,
22/11/2008 09:07,0.115153334,0.038702315,0.277046545,-0.442079112,,
23/11/2008 09:07,0.045600913,-0.009728753,0.257947539,-0.126379954,,
23/11/2008 21:07,0.02016093,0.070620127,0.196058625,0.243501633,,
24/11/2008 09:07,0.091273145,0.002032603,0.189794442,0.144277937,,
25/11/2008 11:30,-0.014460258,-0.008613688,0.079024115,-0.215383445,,
25/11/2008 23:30,0.002896401,0.05785919,0.035535253,0.113869554,,
27/11/2008 23:53,0.022327278,0.003886332,0.173842123,-0.227177409,,
28/11/2008 23:53,0.013452017,-0.026932558,0.353900838,-0.001524654,,
29/11/2008 11:53,0.065416085,-0.017727764,0.275070521,-0.344157836,,
